InstanceType,AcceleratorName,AcceleratorCount,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
n2d-standard-224,,,896.0,,15.021664,3.454528,southamerica-east1,southamerica-east1-a
n2d-standard-224,,,896.0,,15.021664,3.454528,southamerica-east1,southamerica-east1-b
n2d-standard-224,,,896.0,,15.021664,3.454528,southamerica-east1,southamerica-east1-c
n2d-highmem-2,,,16.0,,0.18093,0.041612,southamerica-east1,southamerica-east1-a
n2d-highmem-2,,,16.0,,0.18093,0.041612,southamerica-east1,southamerica-east1-b
n2d-highmem-2,,,16.0,,0.18093,0.041612,southamerica-east1,southamerica-east1-c
n2d-highmem-4,,,32.0,,0.36186,0.083224,southamerica-east1,southamerica-east1-a
n2d-highmem-4,,,32.0,,0.36186,0.083224,southamerica-east1,southamerica-east1-b
n2d-highmem-4,,,32.0,,0.36186,0.083224,southamerica-east1,southamerica-east1-c
n2d-highmem-8,,,64.0,,0.72372,0.166448,southamerica-east1,southamerica-east1-a
n2d-highmem-8,,,64.0,,0.72372,0.166448,southamerica-east1,southamerica-east1-b
n2d-highmem-8,,,64.0,,0.72372,0.166448,southamerica-east1,southamerica-east1-c
n2d-highmem-16,,,128.0,,1.44744,0.332896,southamerica-east1,southamerica-east1-a
n2d-highmem-16,,,128.0,,1.44744,0.332896,southamerica-east1,southamerica-east1-b
n2d-highmem-16,,,128.0,,1.44744,0.332896,southamerica-east1,southamerica-east1-c
n2d-highmem-32,,,256.0,,2.89488,0.665792,southamerica-east1,southamerica-east1-a
n2d-highmem-32,,,256.0,,2.89488,0.665792,southamerica-east1,southamerica-east1-b
n2d-highmem-32,,,256.0,,2.89488,0.665792,southamerica-east1,southamerica-east1-c
n2d-highmem-48,,,384.0,,4.34232,0.998688,southamerica-east1,southamerica-east1-a
n2d-highmem-48,,,384.0,,4.34232,0.998688,southamerica-east1,southamerica-east1-b
n2d-highmem-48,,,384.0,,4.34232,0.998688,southamerica-east1,southamerica-east1-c
n2d-highmem-64,,,512.0,,5.78976,1.331584,southamerica-east1,southamerica-east1-a
n2d-highmem-64,,,512.0,,5.78976,1.331584,southamerica-east1,southamerica-east1-b
n2d-highmem-64,,,512.0,,5.78976,1.331584,southamerica-east1,southamerica-east1-c
n2d-highmem-80,,,640.0,,7.2372,1.66448,southamerica-east1,southamerica-east1-a
n2d-highmem-80,,,640.0,,7.2372,1.66448,southamerica-east1,southamerica-east1-b
n2d-highmem-80,,,640.0,,7.2372,1.66448,southamerica-east1,southamerica-east1-c
n2d-highmem-96,,,768.0,,8.68464,1.997376,southamerica-east1,southamerica-east1-a
n2d-highmem-96,,,768.0,,8.68464,1.997376,southamerica-east1,southamerica-east1-b
n2d-highmem-96,,,768.0,,8.68464,1.997376,southamerica-east1,southamerica-east1-c
n2d-highcpu-2,,,2.0,,0.099016,0.022768,southamerica-east1,southamerica-east1-a
n2d-highcpu-2,,,2.0,,0.099016,0.022768,southamerica-east1,southamerica-east1-b
n2d-highcpu-2,,,2.0,,0.099016,0.022768,southamerica-east1,southamerica-east1-c
n2d-highcpu-4,,,4.0,,0.198032,0.045536,southamerica-east1,southamerica-east1-a
n2d-highcpu-4,,,4.0,,0.198032,0.045536,southamerica-east1,southamerica-east1-b
n2d-highcpu-4,,,4.0,,0.198032,0.045536,southamerica-east1,southamerica-east1-c
n2d-highcpu-8,,,8.0,,0.396064,0.091072,southamerica-east1,southamerica-east1-a
n2d-highcpu-8,,,8.0,,0.396064,0.091072,southamerica-east1,southamerica-east1-b
n2d-highcpu-8,,,8.0,,0.396064,0.091072,southamerica-east1,southamerica-east1-c
n2d-highcpu-16,,,16.0,,0.792128,0.182144,southamerica-east1,southamerica-east1-a
n2d-highcpu-16,,,16.0,,0.792128,0.182144,southamerica-east1,southamerica-east1-b
n2d-highcpu-16,,,16.0,,0.792128,0.182144,southamerica-east1,southamerica-east1-c
n2d-highcpu-32,,,32.0,,1.584256,0.364288,southamerica-east1,southamerica-east1-a
n2d-highcpu-32,,,32.0,,1.584256,0.364288,southamerica-east1,southamerica-east1-b
n2d-highcpu-32,,,32.0,,1.584256,0.364288,southamerica-east1,southamerica-east1-c
n2d-highcpu-48,,,48.0,,2.376384,0.546432,southamerica-east1,southamerica-east1-a
n2d-highcpu-48,,,48.0,,2.376384,0.546432,southamerica-east1,southamerica-east1-b
n2d-highcpu-48,,,48.0,,2.376384,0.546432,southamerica-east1,southamerica-east1-c
n2d-highcpu-64,,,64.0,,3.168512,0.728576,southamerica-east1,southamerica-east1-a
n2d-highcpu-64,,,64.0,,3.168512,0.728576,southamerica-east1,southamerica-east1-b
n2d-highcpu-64,,,64.0,,3.168512,0.728576,southamerica-east1,southamerica-east1-c
n2d-highcpu-80,,,80.0,,3.96064,0.91072,southamerica-east1,southamerica-east1-a
n2d-highcpu-80,,,80.0,,3.96064,0.91072,southamerica-east1,southamerica-east1-b
n2d-highcpu-80,,,80.0,,3.96064,0.91072,southamerica-east1,southamerica-east1-c
n2d-highcpu-96,,,96.0,,4.752768,1.092864,southamerica-east1,southamerica-east1-a
n2d-highcpu-96,,,96.0,,4.752768,1.092864,southamerica-east1,southamerica-east1-b
n2d-highcpu-96,,,96.0,,4.752768,1.092864,southamerica-east1,southamerica-east1-c
n2d-highcpu-128,,,128.0,,6.337024,1.457152,southamerica-east1,southamerica-east1-a
n2d-highcpu-128,,,128.0,,6.337024,1.457152,southamerica-east1,southamerica-east1-b
n2d-highcpu-128,,,128.0,,6.337024,1.457152,southamerica-east1,southamerica-east1-c
n2d-highcpu-224,,,224.0,,11.089792,2.550016,southamerica-east1,southamerica-east1-a
n2d-highcpu-224,,,224.0,,11.089792,2.550016,southamerica-east1,southamerica-east1-b
n2d-highcpu-224,,,224.0,,11.089792,2.550016,southamerica-east1,southamerica-east1-c
n2d-standard-2,,,8.0,,0.093026,0.022488,europe-north1,europe-north1-a
n2d-standard-2,,,8.0,,0.093026,0.022488,europe-north1,europe-north1-b
n2d-standard-2,,,8.0,,0.093026,0.022488,europe-north1,europe-north1-c
n2d-standard-4,,,16.0,,0.186052,0.044976,europe-north1,europe-north1-a
n2d-standard-4,,,16.0,,0.186052,0.044976,europe-north1,europe-north1-b
n2d-standard-4,,,16.0,,0.186052,0.044976,europe-north1,europe-north1-c
n2d-standard-8,,,32.0,,0.372104,0.089952,europe-north1,europe-north1-a
n2d-standard-8,,,32.0,,0.372104,0.089952,europe-north1,europe-north1-b
n2d-standard-8,,,32.0,,0.372104,0.089952,europe-north1,europe-north1-c
n2d-standard-16,,,64.0,,0.744208,0.179904,europe-north1,europe-north1-a
n2d-standard-16,,,64.0,,0.744208,0.179904,europe-north1,europe-north1-b
n2d-standard-16,,,64.0,,0.744208,0.179904,europe-north1,europe-north1-c
n2d-standard-32,,,128.0,,1.488416,0.359808,europe-north1,europe-north1-a
n2d-standard-32,,,128.0,,1.488416,0.359808,europe-north1,europe-north1-b
n2d-standard-32,,,128.0,,1.488416,0.359808,europe-north1,europe-north1-c
n2d-standard-48,,,192.0,,2.232624,0.539712,europe-north1,europe-north1-a
n2d-standard-48,,,192.0,,2.232624,0.539712,europe-north1,europe-north1-b
n2d-standard-48,,,192.0,,2.232624,0.539712,europe-north1,europe-north1-c
n2d-standard-64,,,256.0,,2.976832,0.719616,europe-north1,europe-north1-a
n2d-standard-64,,,256.0,,2.976832,0.719616,europe-north1,europe-north1-b
n2d-standard-64,,,256.0,,2.976832,0.719616,europe-north1,europe-north1-c
n2d-standard-80,,,320.0,,3.72104,0.89952,europe-north1,europe-north1-a
n2d-standard-80,,,320.0,,3.72104,0.89952,europe-north1,europe-north1-b
n2d-standard-80,,,320.0,,3.72104,0.89952,europe-north1,europe-north1-c
n2d-standard-96,,,384.0,,4.465248,1.079424,europe-north1,europe-north1-a
n2d-standard-96,,,384.0,,4.465248,1.079424,europe-north1,europe-north1-b
n2d-standard-96,,,384.0,,4.465248,1.079424,europe-north1,europe-north1-c
n2d-standard-128,,,512.0,,5.953664,1.439232,europe-north1,europe-north1-a
n2d-standard-128,,,512.0,,5.953664,1.439232,europe-north1,europe-north1-b
n2d-standard-128,,,512.0,,5.953664,1.439232,europe-north1,europe-north1-c
n2d-standard-224,,,896.0,,10.418912,2.518656,europe-north1,europe-north1-a
n2d-standard-224,,,896.0,,10.418912,2.518656,europe-north1,europe-north1-b
n2d-standard-224,,,896.0,,10.418912,2.518656,europe-north1,europe-north1-c
n2d-highmem-2,,,16.0,,0.12549,0.030336,europe-north1,europe-north1-a
n2d-highmem-2,,,16.0,,0.12549,0.030336,europe-north1,europe-north1-b
n2d-highmem-2,,,16.0,,0.12549,0.030336,europe-north1,europe-north1-c
n2d-highmem-4,,,32.0,,0.25098,0.060672,europe-north1,europe-north1-a
n2d-highmem-4,,,32.0,,0.25098,0.060672,europe-north1,europe-north1-b
n2d-highmem-4,,,32.0,,0.25098,0.060672,europe-north1,europe-north1-c
n2d-highmem-8,,,64.0,,0.50196,0.121344,europe-north1,europe-north1-a
n2d-highmem-8,,,64.0,,0.50196,0.121344,europe-north1,europe-north1-b
n2d-highmem-8,,,64.0,,0.50196,0.121344,europe-north1,europe-north1-c
n2d-highmem-16,,,128.0,,1.00392,0.242688,europe-north1,europe-north1-a
n2d-highmem-16,,,128.0,,1.00392,0.242688,europe-north1,europe-north1-b
n2d-highmem-16,,,128.0,,1.00392,0.242688,europe-north1,europe-north1-c
n2d-highmem-32,,,256.0,,2.00784,0.485376,europe-north1,europe-north1-a
n2d-highmem-32,,,256.0,,2.00784,0.485376,europe-north1,europe-north1-b
n2d-highmem-32,,,256.0,,2.00784,0.485376,europe-north1,europe-north1-c
n2d-highmem-48,,,384.0,,3.01176,0.728064,europe-north1,europe-north1-a
n2d-highmem-48,,,384.0,,3.01176,0.728064,europe-north1,europe-north1-b
n2d-highmem-48,,,384.0,,3.01176,0.728064,europe-north1,europe-north1-c
n2d-highmem-64,,,512.0,,4.01568,0.970752,europe-north1,europe-north1-a
n2d-highmem-64,,,512.0,,4.01568,0.970752,europe-north1,europe-north1-b
n2d-highmem-64,,,512.0,,4.01568,0.970752,europe-north1,europe-north1-c
n2d-highmem-80,,,640.0,,5.0196,1.21344,europe-north1,europe-north1-a
n2d-highmem-80,,,640.0,,5.0196,1.21344,europe-north1,europe-north1-b
n2d-highmem-80,,,640.0,,5.0196,1.21344,europe-north1,europe-north1-c
n2d-highmem-96,,,768.0,,6.02352,1.456128,europe-north1,europe-north1-a
n2d-highmem-96,,,768.0,,6.02352,1.456128,europe-north1,europe-north1-b
n2d-highmem-96,,,768.0,,6.02352,1.456128,europe-north1,europe-north1-c
n2d-highcpu-2,,,2.0,,0.068678,0.016602,europe-north1,europe-north1-a
n2d-highcpu-2,,,2.0,,0.068678,0.016602,europe-north1,europe-north1-b
n2d-highcpu-2,,,2.0,,0.068678,0.016602,europe-north1,europe-north1-c
n2d-highcpu-4,,,4.0,,0.137356,0.033204,europe-north1,europe-north1-a
n2d-highcpu-4,,,4.0,,0.137356,0.033204,europe-north1,europe-north1-b
n2d-highcpu-4,,,4.0,,0.137356,0.033204,europe-north1,europe-north1-c
n2d-highcpu-8,,,8.0,,0.274712,0.066408,europe-north1,europe-north1-a
n2d-highcpu-8,,,8.0,,0.274712,0.066408,europe-north1,europe-north1-b
n2d-highcpu-8,,,8.0,,0.274712,0.066408,europe-north1,europe-north1-c
n2d-highcpu-16,,,16.0,,0.549424,0.132816,europe-north1,europe-north1-a
n2d-highcpu-16,,,16.0,,0.549424,0.132816,europe-north1,europe-north1-b
n2d-highcpu-16,,,16.0,,0.549424,0.132816,europe-north1,europe-north1-c
n2d-highcpu-32,,,32.0,,1.098848,0.265632,europe-north1,europe-north1-a
n2d-highcpu-32,,,32.0,,1.098848,0.265632,europe-north1,europe-north1-b
n2d-highcpu-32,,,32.0,,1.098848,0.265632,europe-north1,europe-north1-c
n2d-highcpu-48,,,48.0,,1.648272,0.398448,europe-north1,europe-north1-a
n2d-highcpu-48,,,48.0,,1.648272,0.398448,europe-north1,europe-north1-b
n2d-highcpu-48,,,48.0,,1.648272,0.398448,europe-north1,europe-north1-c
n2d-highcpu-64,,,64.0,,2.197696,0.531264,europe-north1,europe-north1-a
n2d-highcpu-64,,,64.0,,2.197696,0.531264,europe-north1,europe-north1-b
n2d-highcpu-64,,,64.0,,2.197696,0.531264,europe-north1,europe-north1-c
n2d-highcpu-80,,,80.0,,2.74712,0.66408,europe-north1,europe-north1-a
n2d-highcpu-80,,,80.0,,2.74712,0.66408,europe-north1,europe-north1-b
n2d-highcpu-80,,,80.0,,2.74712,0.66408,europe-north1,europe-north1-c
n2d-highcpu-96,,,96.0,,3.296544,0.796896,europe-north1,europe-north1-a
n2d-highcpu-96,,,96.0,,3.296544,0.796896,europe-north1,europe-north1-b
n2d-highcpu-96,,,96.0,,3.296544,0.796896,europe-north1,europe-north1-c
n2d-highcpu-128,,,128.0,,4.395392,1.062528,europe-north1,europe-north1-a
n2d-highcpu-128,,,128.0,,4.395392,1.062528,europe-north1,europe-north1-b
n2d-highcpu-128,,,128.0,,4.395392,1.062528,europe-north1,europe-north1-c
n2d-highcpu-224,,,224.0,,7.691936,1.859424,europe-north1,europe-north1-a
n2d-highcpu-224,,,224.0,,7.691936,1.859424,europe-north1,europe-north1-b
n2d-highcpu-224,,,224.0,,7.691936,1.859424,europe-north1,europe-north1-c
n2d-standard-2,,,8.0,,0.092946,0.02249,europe-west1,europe-west1-b
n2d-standard-2,,,8.0,,0.092946,0.02249,europe-west1,europe-west1-c
n2d-standard-2,,,8.0,,0.092946,0.02249,europe-west1,europe-west1-d
n2d-standard-4,,,16.0,,0.185892,0.04498,europe-west1,europe-west1-b
n2d-standard-4,,,16.0,,0.185892,0.04498,europe-west1,europe-west1-c
n2d-standard-4,,,16.0,,0.185892,0.04498,europe-west1,europe-west1-d
n2d-standard-8,,,32.0,,0.371784,0.08996,europe-west1,europe-west1-b
n2d-standard-8,,,32.0,,0.371784,0.08996,europe-west1,europe-west1-c
n2d-standard-8,,,32.0,,0.371784,0.08996,europe-west1,europe-west1-d
n2d-standard-16,,,64.0,,0.743568,0.17992,europe-west1,europe-west1-b
n2d-standard-16,,,64.0,,0.743568,0.17992,europe-west1,europe-west1-c
n2d-standard-16,,,64.0,,0.743568,0.17992,europe-west1,europe-west1-d
n2d-standard-32,,,128.0,,1.487136,0.35984,europe-west1,europe-west1-b
n2d-standard-32,,,128.0,,1.487136,0.35984,europe-west1,europe-west1-c
n2d-standard-32,,,128.0,,1.487136,0.35984,europe-west1,europe-west1-d
n2d-standard-48,,,192.0,,2.230704,0.53976,europe-west1,europe-west1-b
n2d-standard-48,,,192.0,,2.230704,0.53976,europe-west1,europe-west1-c
n2d-standard-48,,,192.0,,2.230704,0.53976,europe-west1,europe-west1-d
n2d-standard-64,,,256.0,,2.974272,0.71968,europe-west1,europe-west1-b
n2d-standard-64,,,256.0,,2.974272,0.71968,europe-west1,europe-west1-c
n2d-standard-64,,,256.0,,2.974272,0.71968,europe-west1,europe-west1-d
n2d-standard-80,,,320.0,,3.71784,0.8996,europe-west1,europe-west1-b
n2d-standard-80,,,320.0,,3.71784,0.8996,europe-west1,europe-west1-c
n2d-standard-80,,,320.0,,3.71784,0.8996,europe-west1,europe-west1-d
n2d-standard-96,,,384.0,,4.461408,1.07952,europe-west1,europe-west1-b
n2d-standard-96,,,384.0,,4.461408,1.07952,europe-west1,europe-west1-c
n2d-standard-96,,,384.0,,4.461408,1.07952,europe-west1,europe-west1-d
n2d-standard-128,,,512.0,,5.948544,1.43936,europe-west1,europe-west1-b
n2d-standard-128,,,512.0,,5.948544,1.43936,europe-west1,europe-west1-c
n2d-standard-128,,,512.0,,5.948544,1.43936,europe-west1,europe-west1-d
n2d-standard-224,,,896.0,,10.409952,2.51888,europe-west1,europe-west1-b
n2d-standard-224,,,896.0,,10.409952,2.51888,europe-west1,europe-west1-c
n2d-standard-224,,,896.0,,10.409952,2.51888,europe-west1,europe-west1-d
n2d-highmem-2,,,16.0,,0.125386,0.030338,europe-west1,europe-west1-b
n2d-highmem-2,,,16.0,,0.125386,0.030338,europe-west1,europe-west1-c
n2d-highmem-2,,,16.0,,0.125386,0.030338,europe-west1,europe-west1-d
n2d-highmem-4,,,32.0,,0.250772,0.060676,europe-west1,europe-west1-b
n2d-highmem-4,,,32.0,,0.250772,0.060676,europe-west1,europe-west1-c
n2d-highmem-4,,,32.0,,0.250772,0.060676,europe-west1,europe-west1-d
n2d-highmem-8,,,64.0,,0.501544,0.121352,europe-west1,europe-west1-b
n2d-highmem-8,,,64.0,,0.501544,0.121352,europe-west1,europe-west1-c
n2d-highmem-8,,,64.0,,0.501544,0.121352,europe-west1,europe-west1-d
n2d-highmem-16,,,128.0,,1.003088,0.242704,europe-west1,europe-west1-b
n2d-highmem-16,,,128.0,,1.003088,0.242704,europe-west1,europe-west1-c
n2d-highmem-16,,,128.0,,1.003088,0.242704,europe-west1,europe-west1-d
n2d-highmem-32,,,256.0,,2.006176,0.485408,europe-west1,europe-west1-b
n2d-highmem-32,,,256.0,,2.006176,0.485408,europe-west1,europe-west1-c
n2d-highmem-32,,,256.0,,2.006176,0.485408,europe-west1,europe-west1-d
n2d-highmem-48,,,384.0,,3.009264,0.728112,europe-west1,europe-west1-b
n2d-highmem-48,,,384.0,,3.009264,0.728112,europe-west1,europe-west1-c
n2d-highmem-48,,,384.0,,3.009264,0.728112,europe-west1,europe-west1-d
n2d-highmem-64,,,512.0,,4.012352,0.970816,europe-west1,europe-west1-b
n2d-highmem-64,,,512.0,,4.012352,0.970816,europe-west1,europe-west1-c
n2d-highmem-64,,,512.0,,4.012352,0.970816,europe-west1,europe-west1-d
n2d-highmem-80,,,640.0,,5.01544,1.21352,europe-west1,europe-west1-b
n2d-highmem-80,,,640.0,,5.01544,1.21352,europe-west1,europe-west1-c
n2d-highmem-80,,,640.0,,5.01544,1.21352,europe-west1,europe-west1-d
n2d-highmem-96,,,768.0,,6.018528,1.456224,europe-west1,europe-west1-b
n2d-highmem-96,,,768.0,,6.018528,1.456224,europe-west1,europe-west1-c
n2d-highmem-96,,,768.0,,6.018528,1.456224,europe-west1,europe-west1-d
n2d-highcpu-2,,,2.0,,0.068616,0.016604,europe-west1,europe-west1-b
n2d-highcpu-2,,,2.0,,0.068616,0.016604,europe-west1,europe-west1-c
n2d-highcpu-2,,,2.0,,0.068616,0.016604,europe-west1,europe-west1-d
n2d-highcpu-4,,,4.0,,0.137232,0.033208,europe-west1,europe-west1-b
n2d-highcpu-4,,,4.0,,0.137232,0.033208,europe-west1,europe-west1-c
n2d-highcpu-4,,,4.0,,0.137232,0.033208,europe-west1,europe-west1-d
n2d-highcpu-8,,,8.0,,0.274464,0.066416,europe-west1,europe-west1-b
n2d-highcpu-8,,,8.0,,0.274464,0.066416,europe-west1,europe-west1-c
n2d-highcpu-8,,,8.0,,0.274464,0.066416,europe-west1,europe-west1-d
n2d-highcpu-16,,,16.0,,0.548928,0.132832,europe-west1,europe-west1-b
n2d-highcpu-16,,,16.0,,0.548928,0.132832,europe-west1,europe-west1-c
n2d-highcpu-16,,,16.0,,0.548928,0.132832,europe-west1,europe-west1-d
n2d-highcpu-32,,,32.0,,1.097856,0.265664,europe-west1,europe-west1-b
n2d-highcpu-32,,,32.0,,1.097856,0.265664,europe-west1,europe-west1-c
n2d-highcpu-32,,,32.0,,1.097856,0.265664,europe-west1,europe-west1-d
n2d-highcpu-48,,,48.0,,1.646784,0.398496,europe-west1,europe-west1-b
n2d-highcpu-48,,,48.0,,1.646784,0.398496,europe-west1,europe-west1-c
n2d-highcpu-48,,,48.0,,1.646784,0.398496,europe-west1,europe-west1-d
n2d-highcpu-64,,,64.0,,2.195712,0.531328,europe-west1,europe-west1-b
n2d-highcpu-64,,,64.0,,2.195712,0.531328,europe-west1,europe-west1-c
n2d-highcpu-64,,,64.0,,2.195712,0.531328,europe-west1,europe-west1-d
n2d-highcpu-80,,,80.0,,2.74464,0.66416,europe-west1,europe-west1-b
n2d-highcpu-80,,,80.0,,2.74464,0.66416,europe-west1,europe-west1-c
n2d-highcpu-80,,,80.0,,2.74464,0.66416,europe-west1,europe-west1-d
n2d-highcpu-96,,,96.0,,3.293568,0.796992,europe-west1,europe-west1-b
n2d-highcpu-96,,,96.0,,3.293568,0.796992,europe-west1,europe-west1-c
n2d-highcpu-96,,,96.0,,3.293568,0.796992,europe-west1,europe-west1-d
n2d-highcpu-128,,,128.0,,4.391424,1.062656,europe-west1,europe-west1-b
n2d-highcpu-128,,,128.0,,4.391424,1.062656,europe-west1,europe-west1-c
n2d-highcpu-128,,,128.0,,4.391424,1.062656,europe-west1,europe-west1-d
n2d-highcpu-224,,,224.0,,7.684992,1.859648,europe-west1,europe-west1-b
n2d-highcpu-224,,,224.0,,7.684992,1.859648,europe-west1,europe-west1-c
n2d-highcpu-224,,,224.0,,7.684992,1.859648,europe-west1,europe-west1-d
n2d-standard-2,,,8.0,,0.108854,0.02502,europe-west2,europe-west2-a
n2d-standard-2,,,8.0,,0.108854,0.02502,europe-west2,europe-west2-b
n2d-standard-2,,,8.0,,0.108854,0.02502,europe-west2,europe-west2-c
n2d-standard-4,,,16.0,,0.217708,0.05004,europe-west2,europe-west2-a
n2d-standard-4,,,16.0,,0.217708,0.05004,europe-west2,europe-west2-b
n2d-standard-4,,,16.0,,0.217708,0.05004,europe-west2,europe-west2-c
n2d-standard-8,,,32.0,,0.435416,0.10008,europe-west2,europe-west2-a
n2d-standard-8,,,32.0,,0.435416,0.10008,europe-west2,europe-west2-b
n2d-standard-8,,,32.0,,0.435416,0.10008,europe-west2,europe-west2-c
n2d-standard-16,,,64.0,,0.870832,0.20016,europe-west2,europe-west2-a
n2d-standard-16,,,64.0,,0.870832,0.20016,europe-west2,europe-west2-b
n2d-standard-16,,,64.0,,0.870832,0.20016,europe-west2,europe-west2-c
n2d-standard-32,,,128.0,,1.741664,0.40032,europe-west2,europe-west2-a
n2d-standard-32,,,128.0,,1.741664,0.40032,europe-west2,europe-west2-b
n2d-standard-32,,,128.0,,1.741664,0.40032,europe-west2,europe-west2-c
n2d-standard-48,,,192.0,,2.612496,0.60048,europe-west2,europe-west2-a
n2d-standard-48,,,192.0,,2.612496,0.60048,europe-west2,europe-west2-b
n2d-standard-48,,,192.0,,2.612496,0.60048,europe-west2,europe-west2-c
n2d-standard-64,,,256.0,,3.483328,0.80064,europe-west2,europe-west2-a
n2d-standard-64,,,256.0,,3.483328,0.80064,europe-west2,europe-west2-b
n2d-standard-64,,,256.0,,3.483328,0.80064,europe-west2,europe-west2-c
n2d-standard-80,,,320.0,,4.35416,1.0008,europe-west2,europe-west2-a
n2d-standard-80,,,320.0,,4.35416,1.0008,europe-west2,europe-west2-b
n2d-standard-80,,,320.0,,4.35416,1.0008,europe-west2,europe-west2-c
n2d-standard-96,,,384.0,,5.224992,1.20096,europe-west2,europe-west2-a
n2d-standard-96,,,384.0,,5.224992,1.20096,europe-west2,europe-west2-b
n2d-standard-96,,,384.0,,5.224992,1.20096,europe-west2,europe-west2-c
n2d-standard-128,,,512.0,,6.966656,1.60128,europe-west2,europe-west2-a
n2d-standard-128,,,512.0,,6.966656,1.60128,europe-west2,europe-west2-b
n2d-standard-128,,,512.0,,6.966656,1.60128,europe-west2,europe-west2-c
n2d-standard-224,,,896.0,,12.191648,2.80224,europe-west2,europe-west2-a
n2d-standard-224,,,896.0,,12.191648,2.80224,europe-west2,europe-west2-b
n2d-standard-224,,,896.0,,12.191648,2.80224,europe-west2,europe-west2-c
n2d-highmem-2,,,16.0,,0.146838,0.03374,europe-west2,europe-west2-a
n2d-highmem-2,,,16.0,,0.146838,0.03374,europe-west2,europe-west2-b
n2d-highmem-2,,,16.0,,0.146838,0.03374,europe-west2,europe-west2-c
n2d-highmem-4,,,32.0,,0.293676,0.06748,europe-west2,europe-west2-a
n2d-highmem-4,,,32.0,,0.293676,0.06748,europe-west2,europe-west2-b
n2d-highmem-4,,,32.0,,0.293676,0.06748,europe-west2,europe-west2-c
n2d-highmem-8,,,64.0,,0.587352,0.13496,europe-west2,europe-west2-a
n2d-highmem-8,,,64.0,,0.587352,0.13496,europe-west2,europe-west2-b
n2d-highmem-8,,,64.0,,0.587352,0.13496,europe-west2,europe-west2-c
n2d-highmem-16,,,128.0,,1.174704,0.26992,europe-west2,europe-west2-a
n2d-highmem-16,,,128.0,,1.174704,0.26992,europe-west2,europe-west2-b
n2d-highmem-16,,,128.0,,1.174704,0.26992,europe-west2,europe-west2-c
n2d-highmem-32,,,256.0,,2.349408,0.53984,europe-west2,europe-west2-a
n2d-highmem-32,,,256.0,,2.349408,0.53984,europe-west2,europe-west2-b
n2d-highmem-32,,,256.0,,2.349408,0.53984,europe-west2,europe-west2-c
n2d-highmem-48,,,384.0,,3.524112,0.80976,europe-west2,europe-west2-a
n2d-highmem-48,,,384.0,,3.524112,0.80976,europe-west2,europe-west2-b
n2d-highmem-48,,,384.0,,3.524112,0.80976,europe-west2,europe-west2-c
n2d-highmem-64,,,512.0,,4.698816,1.07968,europe-west2,europe-west2-a
n2d-highmem-64,,,512.0,,4.698816,1.07968,europe-west2,europe-west2-b
n2d-highmem-64,,,512.0,,4.698816,1.07968,europe-west2,europe-west2-c
n2d-highmem-80,,,640.0,,5.87352,1.3496,europe-west2,europe-west2-a
n2d-highmem-80,,,640.0,,5.87352,1.3496,europe-west2,europe-west2-b
n2d-highmem-80,,,640.0,,5.87352,1.3496,europe-west2,europe-west2-c
n2d-highmem-96,,,768.0,,7.048224,1.61952,europe-west2,europe-west2-a
n2d-highmem-96,,,768.0,,7.048224,1.61952,europe-west2,europe-west2-b
n2d-highmem-96,,,768.0,,7.048224,1.61952,europe-west2,europe-west2-c
n2d-highcpu-2,,,2.0,,0.080366,0.01848,europe-west2,europe-west2-a
n2d-highcpu-2,,,2.0,,0.080366,0.01848,europe-west2,europe-west2-b
n2d-highcpu-2,,,2.0,,0.080366,0.01848,europe-west2,europe-west2-c
n2d-highcpu-4,,,4.0,,0.160732,0.03696,europe-west2,europe-west2-a
n2d-highcpu-4,,,4.0,,0.160732,0.03696,europe-west2,europe-west2-b
n2d-highcpu-4,,,4.0,,0.160732,0.03696,europe-west2,europe-west2-c
n2d-highcpu-8,,,8.0,,0.321464,0.07392,europe-west2,europe-west2-a
n2d-highcpu-8,,,8.0,,0.321464,0.07392,europe-west2,europe-west2-b
n2d-highcpu-8,,,8.0,,0.321464,0.07392,europe-west2,europe-west2-c
n2d-highcpu-16,,,16.0,,0.642928,0.14784,europe-west2,europe-west2-a
n2d-highcpu-16,,,16.0,,0.642928,0.14784,europe-west2,europe-west2-b
n2d-highcpu-16,,,16.0,,0.642928,0.14784,europe-west2,europe-west2-c
n2d-highcpu-32,,,32.0,,1.285856,0.29568,europe-west2,europe-west2-a
n2d-highcpu-32,,,32.0,,1.285856,0.29568,europe-west2,europe-west2-b
n2d-highcpu-32,,,32.0,,1.285856,0.29568,europe-west2,europe-west2-c
n2d-highcpu-48,,,48.0,,1.928784,0.44352,europe-west2,europe-west2-a
n2d-highcpu-48,,,48.0,,1.928784,0.44352,europe-west2,europe-west2-b
n2d-highcpu-48,,,48.0,,1.928784,0.44352,europe-west2,europe-west2-c
n2d-highcpu-64,,,64.0,,2.571712,0.59136,europe-west2,europe-west2-a
n2d-highcpu-64,,,64.0,,2.571712,0.59136,europe-west2,europe-west2-b
n2d-highcpu-64,,,64.0,,2.571712,0.59136,europe-west2,europe-west2-c
n2d-highcpu-80,,,80.0,,3.21464,0.7392,europe-west2,europe-west2-a
n2d-highcpu-80,,,80.0,,3.21464,0.7392,europe-west2,europe-west2-b
n2d-highcpu-80,,,80.0,,3.21464,0.7392,europe-west2,europe-west2-c
