InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_E20ps_v5,,,20.0,160,,1.008,0.4032,westus2,V2
Standard_E20s_v3,,,20.0,160,,1.46,0.152716,centralus,"V1,V2"
Standard_E20s_v3,,,20.0,160,,1.26,0.504,eastus,"V1,V2"
Standard_E20s_v3,,,20.0,160,,1.46,0.584,eastus2,"V1,V2"
Standard_E20s_v3,,,20.0,160,,1.26,0.151452,northcentralus,"V1,V2"
Standard_E20s_v3,,,20.0,160,,1.46,0.247324,southcentralus,"V1,V2"
Standard_E20s_v3,,,20.0,160,,1.46,0.175346,westcentralus,"V1,V2"
Standard_E20s_v3,,,20.0,160,,1.48,0.193436,westus,"V1,V2"
Standard_E20s_v3,,,20.0,160,,1.26,0.200844,westus2,"V1,V2"
Standard_E20s_v4,,,20.0,160,,1.424,0.149662,centralus,"V1,V2"
Standard_E20s_v4,,,20.0,160,,1.26,0.503748,eastus,"V1,V2"
Standard_E20s_v4,,,20.0,160,,1.26,0.504,eastus2,"V1,V2"
Standard_E20s_v4,,,20.0,160,,1.26,0.127512,northcentralus,"V1,V2"
Standard_E20s_v4,,,20.0,160,,1.512,0.202759,southcentralus,"V1,V2"
Standard_E20s_v4,,,20.0,160,,1.512,0.183859,westcentralus,"V1,V2"
Standard_E20s_v4,,,20.0,160,,1.4,0.15848,westus,"V1,V2"
Standard_E20s_v4,,,20.0,160,,1.26,0.18522,westus2,"V1,V2"
Standard_E20s_v5,,,20.0,160,,1.424,0.149093,centralus,"V1,V2"
Standard_E20s_v5,,,20.0,160,,1.26,0.503874,eastus,"V1,V2"
Standard_E20s_v5,,,20.0,160,,1.26,0.503874,eastus2,"V1,V2"
Standard_E20s_v5,,,20.0,160,,1.26,0.126378,northcentralus,"V1,V2"
Standard_E20s_v5,,,20.0,160,,1.512,0.283954,southcentralus,"V1,V2"
Standard_E20s_v5,,,20.0,160,,1.512,0.264449,westcentralus,"V1,V2"
Standard_E20s_v5,,,20.0,160,,1.4,0.19138,westus,"V1,V2"
Standard_E20s_v5,,,20.0,160,,1.26,0.20286,westus2,"V1,V2"
Standard_E20_v3,,,20.0,160,,1.46,0.152716,centralus,V1
Standard_E20_v3,,,20.0,160,,1.26,0.504,eastus,V1
Standard_E20_v3,,,20.0,160,,1.46,0.584,eastus2,V1
Standard_E20_v3,,,20.0,160,,1.26,0.151452,northcentralus,V1
Standard_E20_v3,,,20.0,160,,1.46,0.247324,southcentralus,V1
Standard_E20_v3,,,20.0,160,,1.46,0.175346,westcentralus,V1
Standard_E20_v3,,,20.0,160,,1.48,0.19314,westus,V1
Standard_E20_v3,,,20.0,160,,1.26,0.200844,westus2,V1
Standard_E20_v4,,,20.0,160,,1.424,0.149662,centralus,"V1,V2"
Standard_E20_v4,,,20.0,160,,1.26,0.503748,eastus,"V1,V2"
Standard_E20_v4,,,20.0,160,,1.26,0.342468,eastus2,"V1,V2"
Standard_E20_v4,,,20.0,160,,1.26,0.127512,northcentralus,"V1,V2"
Standard_E20_v4,,,20.0,160,,1.512,0.202759,southcentralus,"V1,V2"
Standard_E20_v4,,,20.0,160,,1.512,0.183859,westcentralus,"V1,V2"
Standard_E20_v4,,,20.0,160,,1.4,0.15848,westus,"V1,V2"
Standard_E20_v4,,,20.0,160,,1.26,0.18522,westus2,"V1,V2"
Standard_E20_v5,,,20.0,160,,1.424,0.149093,centralus,"V1,V2"
Standard_E20_v5,,,20.0,160,,1.26,0.503874,eastus,"V1,V2"
Standard_E20_v5,,,20.0,160,,1.26,0.503874,eastus2,"V1,V2"
Standard_E20_v5,,,20.0,160,,1.26,0.126378,northcentralus,"V1,V2"
Standard_E20_v5,,,20.0,160,,1.512,0.283954,southcentralus,"V1,V2"
Standard_E20_v5,,,20.0,160,,1.512,0.264449,westcentralus,"V1,V2"
Standard_E20_v5,,,20.0,160,,1.4,0.19138,westus,"V1,V2"
Standard_E20_v5,,,20.0,160,,1.26,0.20286,westus2,"V1,V2"
Standard_E2ads_v5,,,2.0,16,,0.148,0.014918,centralus,"V1,V2"
Standard_E2ads_v5,,,2.0,16,,0.131,0.014253,eastus,"V1,V2"
Standard_E2ads_v5,,,2.0,16,,0.131,0.014344,eastus2,"V1,V2"
Standard_E2ads_v5,,,2.0,16,,0.131,0.014593,northcentralus,"V1,V2"
Standard_E2ads_v5,,,2.0,16,,0.157,0.01614,southcentralus,"V1,V2"
Standard_E2ads_v5,,,2.0,16,,0.148,0.0148,westus,"V1,V2"
Standard_E2ads_v5,,,2.0,16,,0.131,0.0142,westus2,"V1,V2"
Standard_E2as_v4,,,2.0,16,,0.142,0.0142,centralus,"V1,V2"
Standard_E2as_v4,,,2.0,16,,0.126,0.0126,eastus,"V1,V2"
Standard_E2as_v4,,,2.0,16,,0.126,0.0126,eastus2,"V1,V2"
Standard_E2as_v4,,,2.0,16,,0.126,0.0126,northcentralus,"V1,V2"
Standard_E2as_v4,,,2.0,16,,0.151,0.0151,southcentralus,"V1,V2"
Standard_E2as_v4,,,2.0,16,,0.14,0.014,westus,"V1,V2"
Standard_E2as_v4,,,2.0,16,,0.126,0.0126,westus2,"V1,V2"
Standard_E2as_v5,,,2.0,16,,0.128,0.012902,centralus,"V1,V2"
Standard_E2as_v5,,,2.0,16,,0.113,0.012294,eastus,"V1,V2"
Standard_E2as_v5,,,2.0,16,,0.113,0.012374,eastus2,"V1,V2"
Standard_E2as_v5,,,2.0,16,,0.113,0.012588,northcentralus,"V1,V2"
Standard_E2as_v5,,,2.0,16,,0.136,0.013981,southcentralus,"V1,V2"
Standard_E2as_v5,,,2.0,16,,0.126,0.0126,westus,"V1,V2"
Standard_E2as_v5,,,2.0,16,,0.113,0.012249,westus2,"V1,V2"
Standard_E2a_v4,,,2.0,16,,0.142,0.0142,centralus,"V1,V2"
Standard_E2a_v4,,,2.0,16,,0.126,0.0126,eastus,"V1,V2"
Standard_E2a_v4,,,2.0,16,,0.126,0.0126,eastus2,"V1,V2"
Standard_E2a_v4,,,2.0,16,,0.126,0.0126,northcentralus,"V1,V2"
Standard_E2a_v4,,,2.0,16,,0.151,0.0151,southcentralus,"V1,V2"
Standard_E2a_v4,,,2.0,16,,0.14,0.014,westus,"V1,V2"
Standard_E2a_v4,,,2.0,16,,0.126,0.0126,westus2,"V1,V2"
Standard_E2bds_v5,,,2.0,16,,0.189,0.0756,centralus,"V1,V2"
Standard_E2bds_v5,,,2.0,16,,0.167,0.0668,eastus,"V1,V2"
Standard_E2bds_v5,,,2.0,16,,0.167,0.0668,eastus2,"V1,V2"
Standard_E2bds_v5,,,2.0,16,,0.167,0.0668,northcentralus,"V1,V2"
Standard_E2bds_v5,,,2.0,16,,0.2,0.08,southcentralus,"V1,V2"
Standard_E2bds_v5,,,2.0,16,,0.2,0.08,westcentralus,"V1,V2"
Standard_E2bds_v5,,,2.0,16,,0.189,0.0756,westus,"V1,V2"
Standard_E2bds_v5,,,2.0,16,,0.167,0.0668,westus2,"V1,V2"
Standard_E2bs_v5,,,2.0,16,,0.168,0.0672,centralus,"V1,V2"
Standard_E2bs_v5,,,2.0,16,,0.149,0.0596,eastus,"V1,V2"
Standard_E2bs_v5,,,2.0,16,,0.149,0.0596,eastus2,"V1,V2"
Standard_E2bs_v5,,,2.0,16,,0.149,0.0596,northcentralus,"V1,V2"
Standard_E2bs_v5,,,2.0,16,,0.179,0.0716,southcentralus,"V1,V2"
Standard_E2bs_v5,,,2.0,16,,0.179,0.0716,westcentralus,"V1,V2"
Standard_E2bs_v5,,,2.0,16,,0.167,0.0668,westus,"V1,V2"
Standard_E2bs_v5,,,2.0,16,,0.149,0.0596,westus2,"V1,V2"
Standard_E2ds_v4,,,2.0,16,,0.163,0.017131,centralus,"V1,V2"
Standard_E2ds_v4,,,2.0,16,,0.144,0.057571,eastus,"V1,V2"
Standard_E2ds_v4,,,2.0,16,,0.144,0.057586,eastus2,"V1,V2"
Standard_E2ds_v4,,,2.0,16,,0.144,0.014602,northcentralus,"V1,V2"
Standard_E2ds_v4,,,2.0,16,,0.187,0.027059,southcentralus,"V1,V2"
Standard_E2ds_v4,,,2.0,16,,0.173,0.022023,westcentralus,"V1,V2"
Standard_E2ds_v4,,,2.0,16,,0.162,0.018338,westus,"V1,V2"
Standard_E2ds_v4,,,2.0,16,,0.144,0.021168,westus2,"V1,V2"
Standard_E2ds_v5,,,2.0,16,,0.163,0.017066,centralus,"V1,V2"
Standard_E2ds_v5,,,2.0,16,,0.144,0.057586,eastus,"V1,V2"
Standard_E2ds_v5,,,2.0,16,,0.144,0.057586,eastus2,"V1,V2"
Standard_E2ds_v5,,,2.0,16,,0.144,0.014443,northcentralus,"V1,V2"
Standard_E2ds_v5,,,2.0,16,,0.173,0.030673,southcentralus,"V1,V2"
Standard_E2ds_v5,,,2.0,16,,0.173,0.027559,westcentralus,"V1,V2"
Standard_E2ds_v5,,,2.0,16,,0.162,0.022145,westus,"V1,V2"
Standard_E2ds_v5,,,2.0,16,,0.144,0.022493,westus2,"V1,V2"
Standard_E2d_v4,,,2.0,16,,0.163,0.022461,centralus,"V1,V2"
Standard_E2d_v4,,,2.0,16,,0.144,0.057571,eastus,"V1,V2"
Standard_E2d_v4,,,2.0,16,,0.144,0.057586,eastus2,"V1,V2"
Standard_E2d_v4,,,2.0,16,,0.144,0.014602,northcentralus,"V1,V2"
Standard_E2d_v4,,,2.0,16,,0.187,0.024516,southcentralus,"V1,V2"
Standard_E2d_v4,,,2.0,16,,0.173,0.019739,westcentralus,"V1,V2"
Standard_E2d_v4,,,2.0,16,,0.162,0.018338,westus,"V1,V2"
Standard_E2d_v4,,,2.0,16,,0.144,0.021168,westus2,"V1,V2"
Standard_E2d_v5,,,2.0,16,,0.163,0.017066,centralus,"V1,V2"
Standard_E2d_v5,,,2.0,16,,0.144,0.057586,eastus,"V1,V2"
Standard_E2d_v5,,,2.0,16,,0.144,0.057586,eastus2,"V1,V2"
Standard_E2d_v5,,,2.0,16,,0.144,0.014443,northcentralus,"V1,V2"
Standard_E2d_v5,,,2.0,16,,0.173,0.034877,southcentralus,"V1,V2"
Standard_E2d_v5,,,2.0,16,,0.173,0.027559,westcentralus,"V1,V2"
Standard_E2d_v5,,,2.0,16,,0.162,0.022145,westus,"V1,V2"
Standard_E2d_v5,,,2.0,16,,0.144,0.022493,westus2,"V1,V2"
Standard_E2pds_v5,,,2.0,16,,0.13,0.052,centralus,V2
Standard_E2pds_v5,,,2.0,16,,0.115,0.046,eastus,V2
Standard_E2pds_v5,,,2.0,16,,0.115,0.046,eastus2,V2
Standard_E2pds_v5,,,2.0,16,,0.138,0.0552,southcentralus,V2
Standard_E2pds_v5,,,2.0,16,,0.138,0.0552,westcentralus,V2
Standard_E2pds_v5,,,2.0,16,,0.115,0.046,westus2,V2
Standard_E2ps_v5,,,2.0,16,,0.114,0.0456,centralus,V2
Standard_E2ps_v5,,,2.0,16,,0.101,0.0404,eastus,V2
Standard_E2ps_v5,,,2.0,16,,0.101,0.0404,eastus2,V2
Standard_E2ps_v5,,,2.0,16,,0.121,0.0484,southcentralus,V2
Standard_E2ps_v5,,,2.0,16,,0.121,0.0484,westcentralus,V2
Standard_E2ps_v5,,,2.0,16,,0.101,0.0404,westus2,V2
Standard_E2s_v3,,,2.0,16,,0.146,0.015272,centralus,"V1,V2"
Standard_E2s_v3,,,2.0,16,,0.126,0.0504,eastus,"V1,V2"
Standard_E2s_v3,,,2.0,16,,0.133,0.0532,eastus2,"V1,V2"
Standard_E2s_v3,,,2.0,16,,0.126,0.015145,northcentralus,"V1,V2"
Standard_E2s_v3,,,2.0,16,,0.146,0.024732,southcentralus,"V1,V2"
Standard_E2s_v3,,,2.0,16,,0.146,0.017535,westcentralus,"V1,V2"
Standard_E2s_v3,,,2.0,16,,0.148,0.019344,westus,"V1,V2"
Standard_E2s_v3,,,2.0,16,,0.126,0.020084,westus2,"V1,V2"
Standard_E2s_v4,,,2.0,16,,0.142,0.014924,centralus,"V1,V2"
Standard_E2s_v4,,,2.0,16,,0.126,0.050375,eastus,"V1,V2"
Standard_E2s_v4,,,2.0,16,,0.126,0.0504,eastus2,"V1,V2"
Standard_E2s_v4,,,2.0,16,,0.126,0.012751,northcentralus,"V1,V2"
Standard_E2s_v4,,,2.0,16,,0.151,0.020249,southcentralus,"V1,V2"
Standard_E2s_v4,,,2.0,16,,0.151,0.018362,westcentralus,"V1,V2"
Standard_E2s_v4,,,2.0,16,,0.14,0.015848,westus,"V1,V2"
Standard_E2s_v4,,,2.0,16,,0.126,0.018522,westus2,"V1,V2"
Standard_E2s_v5,,,2.0,16,,0.142,0.014867,centralus,"V1,V2"
Standard_E2s_v5,,,2.0,16,,0.126,0.050387,eastus,"V1,V2"
Standard_E2s_v5,,,2.0,16,,0.126,0.050387,eastus2,"V1,V2"
Standard_E2s_v5,,,2.0,16,,0.126,0.012638,northcentralus,"V1,V2"
Standard_E2s_v5,,,2.0,16,,0.151,0.028358,southcentralus,"V1,V2"
Standard_E2s_v5,,,2.0,16,,0.151,0.02641,westcentralus,"V1,V2"
Standard_E2s_v5,,,2.0,16,,0.14,0.019138,westus,"V1,V2"
Standard_E2s_v5,,,2.0,16,,0.126,0.020286,westus2,"V1,V2"
Standard_E2_v3,,,2.0,16,,0.146,0.015272,centralus,V1
Standard_E2_v3,,,2.0,16,,0.126,0.0504,eastus,V1
Standard_E2_v3,,,2.0,16,,0.133,0.0532,eastus2,V1
Standard_E2_v3,,,2.0,16,,0.126,0.015145,northcentralus,V1
Standard_E2_v3,,,2.0,16,,0.146,0.024732,southcentralus,V1
Standard_E2_v3,,,2.0,16,,0.146,0.017535,westcentralus,V1
Standard_E2_v3,,,2.0,16,,0.148,0.019314,westus,V1
Standard_E2_v3,,,2.0,16,,0.126,0.020084,westus2,V1
Standard_E2_v4,,,2.0,16,,0.142,0.014924,centralus,"V1,V2"
Standard_E2_v4,,,2.0,16,,0.126,0.050375,eastus,"V1,V2"
Standard_E2_v4,,,2.0,16,,0.126,0.034247,eastus2,"V1,V2"
Standard_E2_v4,,,2.0,16,,0.126,0.012751,northcentralus,"V1,V2"
Standard_E2_v4,,,2.0,16,,0.151,0.020249,southcentralus,"V1,V2"
Standard_E2_v4,,,2.0,16,,0.151,0.018362,westcentralus,"V1,V2"
Standard_E2_v4,,,2.0,16,,0.14,0.015848,westus,"V1,V2"
Standard_E2_v4,,,2.0,16,,0.126,0.018522,westus2,"V1,V2"
Standard_E2_v5,,,2.0,16,,0.142,0.014867,centralus,"V1,V2"
Standard_E2_v5,,,2.0,16,,0.126,0.050387,eastus,"V1,V2"
Standard_E2_v5,,,2.0,16,,0.126,0.050387,eastus2,"V1,V2"
Standard_E2_v5,,,2.0,16,,0.126,0.012638,northcentralus,"V1,V2"
Standard_E2_v5,,,2.0,16,,0.151,0.028358,southcentralus,"V1,V2"
Standard_E2_v5,,,2.0,16,,0.151,0.02641,westcentralus,"V1,V2"
Standard_E2_v5,,,2.0,16,,0.14,0.019138,westus,"V1,V2"
Standard_E2_v5,,,2.0,16,,0.126,0.020286,westus2,"V1,V2"
Standard_E32-16ads_v5,,,32.0,256,,2.368,0.238694,centralus,"V1,V2"
Standard_E32-16ads_v5,,,32.0,256,,2.096,0.228045,eastus,"V1,V2"
Standard_E32-16ads_v5,,,32.0,256,,2.096,0.229512,eastus2,"V1,V2"
Standard_E32-16ads_v5,,,32.0,256,,2.096,0.233494,northcentralus,"V1,V2"
Standard_E32-16ads_v5,,,32.0,256,,2.515,0.258542,southcentralus,"V1,V2"
Standard_E32-16ads_v5,,,32.0,256,,2.368,0.2368,westus,"V1,V2"
Standard_E32-16ads_v5,,,32.0,256,,2.096,0.227206,westus2,"V1,V2"
Standard_E32-16as_v4,,,32.0,256,,2.278,0.2278,centralus,"V1,V2"
Standard_E32-16as_v4,,,32.0,256,,2.016,0.2016,eastus,"V1,V2"
Standard_E32-16as_v4,,,32.0,256,,2.016,0.2016,eastus2,"V1,V2"
Standard_E32-16as_v4,,,32.0,256,,2.016,0.2016,northcentralus,"V1,V2"
Standard_E32-16as_v4,,,32.0,256,,2.419,0.2419,southcentralus,"V1,V2"
Standard_E32-16as_v4,,,32.0,256,,2.24,0.224,westus,"V1,V2"
Standard_E32-16as_v4,,,32.0,256,,2.016,0.2016,westus2,"V1,V2"
Standard_E32-16as_v5,,,32.0,256,,2.043,0.205934,centralus,"V1,V2"
Standard_E32-16as_v5,,,32.0,256,,1.808,0.19671,eastus,"V1,V2"
Standard_E32-16as_v5,,,32.0,256,,1.808,0.197976,eastus2,"V1,V2"
Standard_E32-16as_v5,,,32.0,256,,1.808,0.201411,northcentralus,"V1,V2"
Standard_E32-16as_v5,,,32.0,256,,2.17,0.223076,southcentralus,"V1,V2"
Standard_E32-16as_v5,,,32.0,256,,2.016,0.2016,westus,"V1,V2"
Standard_E32-16as_v5,,,32.0,256,,1.808,0.195987,westus2,"V1,V2"
Standard_E32-16ds_v4,,,32.0,256,,2.604,0.27368,centralus,"V1,V2"
Standard_E32-16ds_v4,,,32.0,256,,2.304,0.921139,eastus,"V1,V2"
Standard_E32-16ds_v4,,,32.0,256,,2.304,0.92137,eastus2,"V1,V2"
Standard_E32-16ds_v4,,,32.0,256,,2.304,0.233626,northcentralus,"V1,V2"
Standard_E32-16ds_v4,,,32.0,256,,2.995,0.433376,southcentralus,"V1,V2"
Standard_E32-16ds_v4,,,32.0,256,,2.765,0.351984,westcentralus,"V1,V2"
Standard_E32-16ds_v4,,,32.0,256,,2.592,0.293414,westus,"V1,V2"
Standard_E32-16ds_v4,,,32.0,256,,2.304,0.338688,westus2,"V1,V2"
Standard_E32-16ds_v5,,,32.0,256,,2.604,0.272639,centralus,"V1,V2"
Standard_E32-16ds_v5,,,32.0,256,,2.304,0.92137,eastus,"V1,V2"
Standard_E32-16ds_v5,,,32.0,256,,2.304,0.92137,eastus2,"V1,V2"
Standard_E32-16ds_v5,,,32.0,256,,2.304,0.231091,northcentralus,"V1,V2"
Standard_E32-16ds_v5,,,32.0,256,,2.765,0.490234,southcentralus,"V1,V2"
Standard_E32-16ds_v5,,,32.0,256,,2.765,0.440464,westcentralus,"V1,V2"
Standard_E32-16ds_v5,,,32.0,256,,2.592,0.354326,westus,"V1,V2"
Standard_E32-16ds_v5,,,32.0,256,,2.304,0.359885,westus2,"V1,V2"
Standard_E32-16s_v3,,,32.0,256,,2.334,0.244136,centralus,"V1,V2"
Standard_E32-16s_v3,,,32.0,256,,2.016,0.8064,eastus,"V1,V2"
Standard_E32-16s_v3,,,32.0,256,,2.128,0.8512,eastus2,"V1,V2"
Standard_E32-16s_v3,,,32.0,256,,2.016,0.242323,northcentralus,"V1,V2"
Standard_E32-16s_v3,,,32.0,256,,2.333,0.39521,southcentralus,"V1,V2"
Standard_E32-16s_v3,,,32.0,256,,2.333,0.280193,westcentralus,"V1,V2"
Standard_E32-16s_v3,,,32.0,256,,2.24,0.292768,westus,"V1,V2"
Standard_E32-16s_v3,,,32.0,256,,2.016,0.32135,westus2,"V1,V2"
Standard_E32-16s_v4,,,32.0,256,,2.278,0.239418,centralus,"V1,V2"
Standard_E32-16s_v4,,,32.0,256,,2.016,0.805997,eastus,"V1,V2"
Standard_E32-16s_v4,,,32.0,256,,2.016,0.8064,eastus2,"V1,V2"
Standard_E32-16s_v4,,,32.0,256,,2.016,0.204019,northcentralus,"V1,V2"
Standard_E32-16s_v4,,,32.0,256,,2.419,0.324388,southcentralus,"V1,V2"
Standard_E32-16s_v4,,,32.0,256,,2.419,0.29415,westcentralus,"V1,V2"
Standard_E32-16s_v4,,,32.0,256,,2.24,0.253568,westus,"V1,V2"
Standard_E32-16s_v4,,,32.0,256,,2.016,0.296352,westus2,"V1,V2"
Standard_E32-16s_v5,,,32.0,256,,2.278,0.238507,centralus,"V1,V2"
Standard_E32-16s_v5,,,32.0,256,,2.016,0.806198,eastus,"V1,V2"
Standard_E32-16s_v5,,,32.0,256,,2.016,0.806198,eastus2,"V1,V2"
Standard_E32-16s_v5,,,32.0,256,,2.016,0.202205,northcentralus,"V1,V2"
Standard_E32-16s_v5,,,32.0,256,,2.419,0.454288,southcentralus,"V1,V2"
Standard_E32-16s_v5,,,32.0,256,,2.419,0.423083,westcentralus,"V1,V2"
Standard_E32-16s_v5,,,32.0,256,,2.24,0.306208,westus,"V1,V2"
Standard_E32-16s_v5,,,32.0,256,,2.016,0.324576,westus2,"V1,V2"
Standard_E32-8ads_v5,,,32.0,256,,2.368,0.238694,centralus,"V1,V2"
Standard_E32-8ads_v5,,,32.0,256,,2.096,0.228045,eastus,"V1,V2"
Standard_E32-8ads_v5,,,32.0,256,,2.096,0.229512,eastus2,"V1,V2"
Standard_E32-8ads_v5,,,32.0,256,,2.096,0.233494,northcentralus,"V1,V2"
Standard_E32-8ads_v5,,,32.0,256,,2.515,0.258542,southcentralus,"V1,V2"
Standard_E32-8ads_v5,,,32.0,256,,2.368,0.2368,westus,"V1,V2"
Standard_E32-8ads_v5,,,32.0,256,,2.096,0.227206,westus2,"V1,V2"
Standard_E32-8as_v4,,,32.0,256,,2.278,0.2278,centralus,"V1,V2"
Standard_E32-8as_v4,,,32.0,256,,2.016,0.2016,eastus,"V1,V2"
Standard_E32-8as_v4,,,32.0,256,,2.016,0.2016,eastus2,"V1,V2"
Standard_E32-8as_v4,,,32.0,256,,2.016,0.2016,northcentralus,"V1,V2"
Standard_E32-8as_v4,,,32.0,256,,2.419,0.2419,southcentralus,"V1,V2"
Standard_E32-8as_v4,,,32.0,256,,2.24,0.224,westus,"V1,V2"
Standard_E32-8as_v4,,,32.0,256,,2.016,0.2016,westus2,"V1,V2"
Standard_E32-8as_v5,,,32.0,256,,2.043,0.205934,centralus,"V1,V2"
Standard_E32-8as_v5,,,32.0,256,,1.808,0.19671,eastus,"V1,V2"
Standard_E32-8as_v5,,,32.0,256,,1.808,0.197976,eastus2,"V1,V2"
Standard_E32-8as_v5,,,32.0,256,,1.808,0.201411,northcentralus,"V1,V2"
Standard_E32-8as_v5,,,32.0,256,,2.17,0.223076,southcentralus,"V1,V2"
Standard_E32-8as_v5,,,32.0,256,,2.016,0.2016,westus,"V1,V2"
Standard_E32-8as_v5,,,32.0,256,,1.808,0.195987,westus2,"V1,V2"
Standard_E32-8ds_v4,,,32.0,256,,2.604,0.27368,centralus,"V1,V2"
Standard_E32-8ds_v4,,,32.0,256,,2.304,0.921139,eastus,"V1,V2"
Standard_E32-8ds_v4,,,32.0,256,,2.304,0.92137,eastus2,"V1,V2"
Standard_E32-8ds_v4,,,32.0,256,,2.304,0.233626,northcentralus,"V1,V2"
Standard_E32-8ds_v4,,,32.0,256,,2.995,0.433376,southcentralus,"V1,V2"
Standard_E32-8ds_v4,,,32.0,256,,2.765,0.351984,westcentralus,"V1,V2"
Standard_E32-8ds_v4,,,32.0,256,,2.592,0.293414,westus,"V1,V2"
Standard_E32-8ds_v4,,,32.0,256,,2.304,0.338688,westus2,"V1,V2"
Standard_E32-8ds_v5,,,32.0,256,,2.604,0.272639,centralus,"V1,V2"
Standard_E32-8ds_v5,,,32.0,256,,2.304,0.92137,eastus,"V1,V2"
Standard_E32-8ds_v5,,,32.0,256,,2.304,0.92137,eastus2,"V1,V2"
Standard_E32-8ds_v5,,,32.0,256,,2.304,0.231091,northcentralus,"V1,V2"
Standard_E32-8ds_v5,,,32.0,256,,2.765,0.490234,southcentralus,"V1,V2"
Standard_E32-8ds_v5,,,32.0,256,,2.765,0.440464,westcentralus,"V1,V2"
Standard_E32-8ds_v5,,,32.0,256,,2.592,0.354326,westus,"V1,V2"
Standard_E32-8ds_v5,,,32.0,256,,2.304,0.359885,westus2,"V1,V2"
Standard_E32-8s_v3,,,32.0,256,,2.334,0.244136,centralus,"V1,V2"
Standard_E32-8s_v3,,,32.0,256,,2.016,0.8064,eastus,"V1,V2"
Standard_E32-8s_v3,,,32.0,256,,2.128,0.8512,eastus2,"V1,V2"
Standard_E32-8s_v3,,,32.0,256,,2.016,0.242323,northcentralus,"V1,V2"
Standard_E32-8s_v3,,,32.0,256,,2.333,0.39521,southcentralus,"V1,V2"
Standard_E32-8s_v3,,,32.0,256,,2.333,0.280193,westcentralus,"V1,V2"
Standard_E32-8s_v3,,,32.0,256,,2.24,0.292768,westus,"V1,V2"
Standard_E32-8s_v3,,,32.0,256,,2.016,0.32135,westus2,"V1,V2"
Standard_E32-8s_v4,,,32.0,256,,2.278,0.239418,centralus,"V1,V2"
Standard_E32-8s_v4,,,32.0,256,,2.016,0.805997,eastus,"V1,V2"
Standard_E32-8s_v4,,,32.0,256,,2.016,0.8064,eastus2,"V1,V2"
Standard_E32-8s_v4,,,32.0,256,,2.016,0.204019,northcentralus,"V1,V2"
Standard_E32-8s_v4,,,32.0,256,,2.419,0.324388,southcentralus,"V1,V2"
Standard_E32-8s_v4,,,32.0,256,,2.419,0.29415,westcentralus,"V1,V2"
Standard_E32-8s_v4,,,32.0,256,,2.24,0.253568,westus,"V1,V2"
Standard_E32-8s_v4,,,32.0,256,,2.016,0.296352,westus2,"V1,V2"
Standard_E32-8s_v5,,,32.0,256,,2.278,0.238507,centralus,"V1,V2"
Standard_E32-8s_v5,,,32.0,256,,2.016,0.806198,eastus,"V1,V2"
Standard_E32-8s_v5,,,32.0,256,,2.016,0.806198,eastus2,"V1,V2"
Standard_E32-8s_v5,,,32.0,256,,2.016,0.202205,northcentralus,"V1,V2"
Standard_E32-8s_v5,,,32.0,256,,2.419,0.454288,southcentralus,"V1,V2"
Standard_E32-8s_v5,,,32.0,256,,2.419,0.423083,westcentralus,"V1,V2"
Standard_E32-8s_v5,,,32.0,256,,2.24,0.306208,westus,"V1,V2"
Standard_E32-8s_v5,,,32.0,256,,2.016,0.324576,westus2,"V1,V2"
Standard_E32ads_v5,,,32.0,256,,2.368,0.238694,centralus,"V1,V2"
Standard_E32ads_v5,,,32.0,256,,2.096,0.228045,eastus,"V1,V2"
Standard_E32ads_v5,,,32.0,256,,2.096,0.229512,eastus2,"V1,V2"
Standard_E32ads_v5,,,32.0,256,,2.096,0.233494,northcentralus,"V1,V2"
Standard_E32ads_v5,,,32.0,256,,2.515,0.258542,southcentralus,"V1,V2"
Standard_E32ads_v5,,,32.0,256,,2.368,0.2368,westus,"V1,V2"
Standard_E32ads_v5,,,32.0,256,,2.096,0.227206,westus2,"V1,V2"
Standard_E32as_v4,,,32.0,256,,2.278,0.2278,centralus,"V1,V2"
Standard_E32as_v4,,,32.0,256,,2.016,0.2016,eastus,"V1,V2"
Standard_E32as_v4,,,32.0,256,,2.016,0.2016,eastus2,"V1,V2"
Standard_E32as_v4,,,32.0,256,,2.016,0.2016,northcentralus,"V1,V2"
Standard_E32as_v4,,,32.0,256,,2.419,0.2419,southcentralus,"V1,V2"
Standard_E32as_v4,,,32.0,256,,2.24,0.224,westus,"V1,V2"
Standard_E32as_v4,,,32.0,256,,2.016,0.2016,westus2,"V1,V2"
Standard_E32as_v5,,,32.0,256,,2.043,0.205934,centralus,"V1,V2"
Standard_E32as_v5,,,32.0,256,,1.808,0.19671,eastus,"V1,V2"
Standard_E32as_v5,,,32.0,256,,1.808,0.197976,eastus2,"V1,V2"
Standard_E32as_v5,,,32.0,256,,1.808,0.201411,northcentralus,"V1,V2"
Standard_E32as_v5,,,32.0,256,,2.17,0.223076,southcentralus,"V1,V2"
Standard_E32as_v5,,,32.0,256,,2.016,0.2016,westus,"V1,V2"
Standard_E32as_v5,,,32.0,256,,1.808,0.195987,westus2,"V1,V2"
Standard_E32a_v4,,,32.0,256,,2.278,0.2278,centralus,"V1,V2"
Standard_E32a_v4,,,32.0,256,,2.016,0.2016,eastus,"V1,V2"
